unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
M733,144,126,18,True,No,1,0,True,mul,"[12, 24, 7]","[12, 24, 7]",[12],12,"[24, 7]",[24],24,3.001
M735,144,126,18,True,No,0,0,True,mul,"[3, 2, 4, 6, 5, 7, 9, 8]","[3, 2, 4, 6, 5, 7, 9, 8]",[3],3,"[9, 8, 6, 5, 7]",[9],9,2.7676
M734,144,126,18,True,No,1,0,True,mul,"[12, 24, 3]","[12, 24, 3]",[12],12,[24],[24],24,2.9421
M737,133,115,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4335
M736,144,126,18,True,No,1,0,True,mul,[7],[7],[7],7,[7],[7],7,3.0867
M739,133,115,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5661
M74,69,51,18,True,Yes,0,0,False,,[],[1],[1],1,[1],[1],1,2.5262
M738,133,115,18,True,No,1,0,True,mul,[3],[3],[3],3,[3],[3],3,3.0648
M740,144,126,18,True,No,1,0,True,mul,"[12, 24]","[12, 24]",[12],12,[24],[24],24,2.9681
M742,144,126,18,True,No,1,0,True,mul,"[12, 24, 36, 5, 7]","[12, 24, 36, 5, 7]",[12],12,"[36, 24, 5, 7]",[36],36,2.8633
M741,144,126,18,True,No,1,0,True,mul,"[24, 12]","[24, 12]",[24],24,[24],[24],24,3.1446
M743,144,126,18,True,No,2,0,True,mul,[8],[8],[8],8,[8],[8],8,2.8294
M744,133,115,18,True,No,1,0,True,mul,[30],[30],[30],30,[30],[30],30,3.0718
M745,144,126,18,True,No,0,0,True,mul,"[12, 11, 24, 13, 2, 23, 36]","[12, 11, 24, 13, 2, 23, 36]",[12],12,"[36, 11, 24, 13, 23]",[36],36,3.0139
M746,143,125,18,True,No,0,0,True,mul,"[12, 2, 11, 13]","[12, 2, 11, 13]",[12],12,"[12, 11, 13]",[12],12,3.0429
M747,133,115,18,True,No,0,0,True,mul,"[12, 11, 13, 24, 2]","[12, 11, 13, 24, 2]",[12],12,"[24, 11, 13]",[24],24,3.1865
M749,144,126,18,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.3517
M748,133,115,18,True,No,0,0,True,mul,"[2, 3, 4]","[2, 3, 4]",[2],2,"[4, 3]",[4],4,3.2603
M75,69,51,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.8424
M750,133,115,18,True,No,1,0,True,mul,"[12, 11, 13, 24, 2]","[12, 11, 13, 24, 2]",[12],12,"[24, 11, 13]",[24],24,2.7736
M751,133,115,18,True,No,1,0,True,mul,"[12, 24, 36, 11]","[12, 24, 36, 11]",[12],12,"[36, 24, 11]",[36],36,3.0369
M752,133,115,18,True,No,0,0,True,mul,"[2, 3, 4]","[2, 3, 4]",[2],2,"[4, 3]",[4],4,2.999
M753,144,126,18,True,No,1,0,True,mul,"[12, 24, 2, 36, 48]","[12, 24, 2, 36, 48]",[12],12,"[48, 36]",[48],48,3.1017
M755,144,126,18,True,No,1,0,True,mul,"[12, 5, 24, 7, 36]","[12, 5, 24, 7, 36]",[12],12,"[36, 5, 24, 7]",[36],36,2.7247
M754,144,126,18,True,No,1,0,True,mul,"[12, 5, 24, 7, 17, 36]","[12, 5, 24, 7, 17, 36]",[12],12,"[36, 5, 24, 7, 17]",[36],36,3.0678
M756,133,115,18,True,No,1,0,True,mul,"[12, 24, 2, 36, 10, 48]","[12, 24, 2, 36, 10, 48]",[12],12,"[48, 36, 10]",[48],48,2.9362
M757,144,126,18,True,No,1,0,True,mul,"[12, 5, 24, 7]","[12, 5, 24, 7]",[12],12,"[24, 5, 7]",[24],24,3.0299
M758,144,126,18,True,No,1,0,True,mul,"[12, 5, 7, 24]","[12, 5, 7, 24]",[12],12,"[24, 5, 7]",[24],24,3.3879
M76,69,51,18,True,No,0,0,False,,[],[1],[1],1,[1],[1],1,2.3477
M759,133,115,18,True,No,1,0,True,mul,"[12, 5, 17]","[12, 5, 17]",[12],12,"[12, 5, 17]",[12],12,2.7836
M760,133,115,18,True,No,1,0,True,mul,"[12, 24, 5, 7, 2, 36]","[12, 24, 5, 7, 2, 36]",[12],12,"[36, 24, 5, 7]",[36],36,3.5306
M762,133,115,18,True,No,1,0,True,mul,"[12, 17, 5]","[12, 17, 5]",[12],12,"[12, 17, 5]",[12],12,3.2543
M763,133,115,18,True,No,1,0,True,mul,[12],[12],[12],12,[12],[12],12,3.0558
M761,133,115,18,True,No,1,0,True,mul,"[12, 5]","[12, 5]",[12],12,"[12, 5]",[12],12,3.5475
M764,144,126,18,True,No,1,0,True,mul,"[12, 5, 24, 7, 17]","[12, 5, 24, 7, 17]",[12],12,"[24, 5, 7, 17]",[24],24,3.1984
M765,133,115,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.7945
M767,143,125,18,True,No,1,0,True,mul,[12],[12],[12],12,[12],[12],12,2.982
M766,143,125,18,True,No,1,0,True,mul,"[12, 7, 5, 24, 2]","[12, 7, 5, 24, 2]",[12],12,"[24, 7, 5]",[24],24,3.2852
M77,69,51,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4076
M768,137,119,18,True,No,1,0,True,mul,[12],[12],[12],12,[12],[12],12,2.9112
M769,144,126,18,True,No,0,0,True,mul,"[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[2],2,"[6, 4, 5]",[6],6,2.8135
M770,144,126,18,True,No,1,0,True,mul,[12],[12],[12],12,[12],[12],12,3.2972
M774,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3298
M772,134,116,18,True,No,0,1,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.9411
M771,144,126,18,True,No,1,0,True,mul,"[12, 24, 36, 5]","[12, 24, 36, 5]",[12],12,"[36, 24, 5]",[36],36,3.3072
M773,144,126,18,True,No,1,0,True,mul,"[2, 11]","[2, 11]",[2],2,"[2, 11]",[2],2,2.8713
M777,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4435
M775,143,125,18,True,No,0,0,True,mul,[3],[3],[3],3,[3],[3],3,2.9481
M776,144,126,18,True,No,1,0,True,mul,"[12, 17, 5]","[12, 17, 5]",[12],12,"[12, 17, 5]",[12],12,3.2334
M78,69,51,18,True,Yes,1,0,False,,[],[1],[1],1,[1],[1],1,2.3138
M778,144,126,18,True,No,1,0,True,mul,"[12, 5, 17]","[12, 5, 17]",[12],12,"[12, 5, 17]",[12],12,3.0239
M779,141,123,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5272
M780,133,115,18,True,No,0,2,True,mul,"[2, 3, 4]","[2, 3, 4]",[2],2,"[4, 3]",[4],4,2.7616
M781,133,115,18,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.5412
M784,134,116,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3487
M782,134,116,18,True,No,1,0,True,mul,"[12, 24, 5, 7, 36]","[12, 24, 5, 7, 36]",[12],12,"[36, 24, 5, 7]",[36],36,3.1366
M783,134,116,18,True,No,1,0,True,mul,"[12, 5, 17]","[12, 5, 17]",[12],12,"[12, 5, 17]",[12],12,3.1197
M786,134,116,18,True,No,1,0,True,mul,"[12, 6, 3, 24, 9, 18]","[12, 6, 3, 24, 9, 18]",[12],12,"[24, 18]",[24],24,2.5871
M785,134,116,18,True,No,0,0,True,mul,"[3, 2, 4]","[3, 2, 4]",[3],3,"[3, 4]",[3],3,2.9381
M787,134,116,18,True,No,1,0,True,mul,"[12, 3, 6, 24, 9, 18, 36]","[12, 3, 6, 24, 9, 18, 36]",[12],12,"[36, 24]",[36],36,3.0778
M788,134,116,18,True,No,1,0,True,mul,"[3, 6, 4, 5, 2]","[3, 6, 4, 5, 2]",[3],3,"[6, 4, 5]",[6],6,2.7726
