unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
M494,144,126,18,True,No,0,0,True,"[12, 24, 11, 36, 2, 13]","[12, 24, 11, 36, 2, 13]",[12],12,"[36, 24, 11, 13]",[36],36,2.0076
M495,144,126,18,True,No,1,1,True,"[12, 24, 36, 5, 48]","[12, 24, 36, 5, 48]",[12],12,"[48, 36, 5]",[48],48,2.247
M496,144,126,18,True,No,1,0,True,"[12, 24, 5, 7, 48, 17, 36]","[12, 24, 5, 7, 48, 17, 36]",[12],12,"[48, 5, 7, 17, 36]",[48],48,2.3707
M497,144,126,18,True,No,1,0,True,"[12, 24, 36, 4]","[12, 24, 36, 4]",[12],12,"[36, 24]",[36],36,2.1981
M498,141,123,18,True,No,1,0,True,"[12, 5, 7, 24, 17]","[12, 5, 7, 24, 17]",[12],12,"[24, 5, 7, 17]",[24],24,2.1124
M499,140,122,18,True,No,1,1,True,"[12, 24, 36, 5, 7]","[12, 24, 36, 5, 7]",[12],12,"[36, 24, 5, 7]",[36],36,2.2789
M5,68,50,18,True,Maybe,1,0,False,[],[1],[1],1,[1],[1],1,2.0715
M50,69,51,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9777
M500,140,122,18,True,No,1,0,True,"[12, 36, 24]","[12, 36, 24]",[12],12,"[36, 24]",[36],36,2.0934
M501,140,122,18,True,No,1,0,True,"[24, 12]","[24, 12]",[24],24,[24],[24],24,2.3068
M502,140,122,18,True,No,0,0,True,"[12, 24, 11, 13, 36, 23]","[12, 24, 11, 13, 36, 23]",[12],12,"[36, 24, 11, 13, 23]",[36],36,2.1562
M503,128,110,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9318
M504,134,116,18,True,No,1,0,True,"[12, 11, 24]","[12, 11, 24]",[12],12,"[24, 11]",[24],24,2.26
M505,134,116,18,True,No,0,1,True,"[12, 11, 13, 2, 24]","[12, 11, 13, 2, 24]",[12],12,"[24, 11, 13]",[24],24,1.9219
M506,144,126,18,True,No,0,0,True,"[12, 11, 13, 2, 24, 10, 23]","[12, 11, 13, 2, 24, 10, 23]",[12],12,"[24, 11, 13, 10, 23]",[24],24,1.9877
M507,144,126,18,True,No,0,0,True,"[12, 2, 11, 13, 10]","[12, 2, 11, 13, 10]",[12],12,"[12, 11, 13, 10]",[12],12,1.9977
M508,144,126,18,True,No,1,0,True,"[12, 24, 36, 48]","[12, 24, 36, 48]",[12],12,"[48, 36]",[48],48,2.0455
M509,144,126,18,True,No,1,0,True,"[12, 24]","[12, 24]",[12],12,[24],[24],24,2.0705
M51,69,51,18,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,2.0754
M510,144,126,18,True,No,1,0,True,"[12, 24]","[12, 24]",[12],12,[24],[24],24,2.1592
