unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
Q297,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.1223
Q298,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0046
Q299,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0316
Q3,46,38,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9089
Q30,44,36,8,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,1.8401
Q300,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0665
Q301,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0834
Q302,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1074
Q303,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2041
Q304,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9089
Q305,52,44,8,True,No,1,1,True,[2],[2],[2],2,[2],[2],2,2.0535
Q306,24,16,8,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,1.868
Q307,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2051
Q308,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0256
Q309,52,44,8,True,No,2,0,True,[4],[4],[4],4,[4],[4],4,1.9727
Q31,44,36,8,True,No,2,1,True,"[2, 4]","[2, 4]",[2],2,[4],[4],4,1.9947
Q310,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0914
Q311,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0316
Q312,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.255
Q313,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.239
Q314,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9667
Q315,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9179
Q316,52,44,8,True,No,1,2,True,[2],[2],[2],2,[2],[2],2,1.8421
Q317,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0276
Q318,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8461
Q319,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.855
Q32,44,36,8,True,No,1,1,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,1.9897
Q320,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9348
Q321,24,16,8,True,Maybe,0,0,False,[],[1],[1],1,[1],[1],1,1.9578
Q322,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9967
Q323,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0864
Q324,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9947
Q325,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1143
Q326,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9657
Q327,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0575
Q328,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1702
Q329,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0575
Q33,44,36,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0306
Q330,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.1752
Q331,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8939
Q332,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1891
Q333,52,44,8,True,No,1,0,True,[2],[2],[2],2,[2],[2],2,1.9897
Q334,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0814
Q335,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8929
Q336,24,16,8,True,Maybe,0,0,False,[],[1],[1],1,[1],[1],1,1.9518
Q337,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0944
Q338,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,1.9677
Q339,52,44,8,True,No,2,0,True,[4],[4],[4],4,[4],[4],4,2.0445
Q34,44,36,8,True,No,1,1,True,[4],[4],[4],4,[4],[4],4,1.9388
Q340,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,1.9857
Q341,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0326
Q342,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,1.9219
Q343,52,44,8,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.886
Q344,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9528
Q345,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9189
Q346,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1054
Q347,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0196
Q348,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8979
Q349,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0346
Q35,44,36,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.853
Q350,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0096
Q351,24,16,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0774
Q352,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0356
Q353,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1722
Q354,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1333
Q355,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1393
Q356,52,44,8,True,No,1,2,True,[2],[2],[2],2,[2],[2],2,2.0336
Q357,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0256
Q358,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.262
Q359,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1532
Q36,44,36,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0435
Q360,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9358
Q361,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9608
Q362,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0395
Q363,52,44,8,True,No,1,1,True,[2],[2],[2],2,[2],[2],2,2.235
Q364,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.1632
Q365,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0066
Q366,24,16,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8411
Q367,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9079
Q368,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0186
Q369,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0515
Q37,46,38,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,1.8919
Q370,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0236
Q371,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0435
Q372,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0475
Q373,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0126
Q374,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8371
Q375,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0715
Q376,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0126
Q377,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9219
Q378,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9618
Q379,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9787
Q38,43,35,8,True,No,1,1,True,[4],[4],[4],4,[4],[4],4,2.0206
Q380,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9119
Q381,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0256
Q382,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0096
Q383,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0366
Q384,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1772
Q385,52,44,8,True,No,1,0,True,[2],[2],[2],2,[2],[2],2,1.9059
Q386,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9977
Q387,52,44,8,True,No,1,1,True,[2],[2],[2],2,[2],[2],2,2.0216
Q388,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.8999
Q389,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0196
Q39,44,36,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9697
Q390,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1094
Q391,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9438
Q392,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0944
Q393,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0336
Q394,52,44,8,True,No,1,2,True,[2],[2],[2],2,[2],[2],2,2.0655
Q395,52,44,8,True,No,1,1,True,[7],[7],[7],7,[7],[7],7,2.1243
Q396,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9697
Q397,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.854
Q398,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9837
Q399,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9019
Q4,44,36,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9338
Q40,44,36,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.7473
Q400,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9937
Q401,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1193
Q402,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1024
Q403,52,44,8,True,No,1,0,True,[2],[2],[2],2,[2],[2],2,2.0794
Q404,52,44,8,True,No,1,1,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.1004
Q405,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9987
Q406,52,44,8,True,No,1,0,True,[2],[2],[2],2,[2],[2],2,2.0336
Q407,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0146
Q408,52,44,8,True,No,1,0,True,[2],[2],[2],2,[2],[2],2,1.9827
Q409,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0485
Q41,44,36,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9867
Q410,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3028
Q411,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1692
Q412,52,44,8,True,No,1,0,True,[2],[2],[2],2,[2],[2],2,2.1961
Q413,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0844
Q414,52,44,8,True,No,1,2,True,[2],[2],[2],2,[2],[2],2,2.1024
Q415,52,44,8,True,No,1,0,True,[2],[2],[2],2,[2],[2],2,2.0794
Q416,52,44,8,True,No,0,0,True,[2],[2],[2],2,[2],[2],2,2.2719
Q417,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0296
Q418,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1373
Q419,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0405
Q42,44,36,8,True,No,0,0,True,[2],[2],[2],2,[2],[2],2,1.9787
Q420,52,44,8,True,No,1,0,True,[2],[2],[2],2,[2],[2],2,2.0794
Q421,52,44,8,True,No,1,0,True,[3],[3],[3],3,[3],[3],3,2.237
Q422,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0695
Q423,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,1.9817
Q424,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0146
Q425,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.1632
Q426,34,26,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9189
Q427,34,26,8,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9368
Q428,34,26,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9079
Q429,34,26,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9947
Q43,44,36,8,True,No,0,2,True,[2],[2],[2],2,[2],[2],2,2.0266
Q430,34,26,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0286
Q431,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9837
Q432,52,44,8,True,No,1,1,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.1692
Q433,52,44,8,True,No,1,1,True,"[4, 2, 8]","[4, 2, 8]",[4],4,[8],[8],8,2.0725
Q434,52,44,8,True,No,1,1,True,"[4, 8, 12]","[4, 8, 12]",[4],4,"[12, 8]",[12],12,2.0625
Q435,52,44,8,True,No,1,0,True,"[4, 2]","[4, 2]",[4],4,[4],[4],4,2.0455
Q436,52,44,8,True,No,1,1,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.0046
Q437,52,44,8,True,No,1,1,True,"[4, 8, 12]","[4, 8, 12]",[4],4,"[12, 8]",[12],12,1.9647
Q438,52,44,8,True,No,1,1,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.1253
Q439,52,44,8,True,No,1,1,True,[4],[4],[4],4,[4],[4],4,2.0066
Q44,44,36,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9927
Q440,52,44,8,True,No,1,1,True,"[4, 8, 12]","[4, 8, 12]",[4],4,"[12, 8]",[12],12,2.0824
Q441,52,44,8,True,No,1,0,True,[4],[4],[4],4,[4],[4],4,1.9418
Q442,52,44,8,True,No,2,1,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.0465
Q443,52,44,8,True,No,1,1,True,"[4, 8, 12]","[4, 8, 12]",[4],4,"[12, 8]",[12],12,1.9109
Q444,52,44,8,True,No,2,1,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,1.9568
Q445,52,44,8,True,No,1,1,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,1.9508
Q446,52,44,8,True,No,1,1,True,[4],[4],[4],4,[4],[4],4,2.1114
Q447,52,44,8,True,No,1,1,True,[4],[4],[4],4,[4],[4],4,2.0405
Q448,52,44,8,True,No,1,1,True,"[2, 4]","[2, 4]",[2],2,[4],[4],4,1.9767
Q449,52,44,8,True,No,1,0,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.0206
Q45,44,36,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,1.9847
Q450,52,44,8,True,No,1,1,True,"[2, 4]","[2, 4]",[2],2,[4],[4],4,2.0814
Q451,52,44,8,True,No,1,1,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,1.9248
Q452,52,44,8,True,No,1,1,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,1.9817
Q453,52,44,8,True,No,1,1,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,1.9149
Q454,52,44,8,True,No,1,1,True,"[4, 8, 12]","[4, 8, 12]",[4],4,"[12, 8]",[12],12,2.0774
Q455,52,44,8,True,No,1,1,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.0445
Q456,52,44,8,True,No,2,1,True,"[2, 4]","[2, 4]",[2],2,[4],[4],4,1.9837
Q457,52,44,8,True,No,1,1,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.0615
Q458,52,44,8,True,No,2,1,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,1.865
Q459,52,44,8,True,No,2,1,True,"[2, 4]","[2, 4]",[2],2,[4],[4],4,1.883
Q46,44,36,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.864
Q460,52,44,8,True,No,1,1,True,"[4, 8, 12]","[4, 8, 12]",[4],4,"[12, 8]",[12],12,2.1891
Q461,52,44,8,True,No,1,1,True,"[4, 8, 12]","[4, 8, 12]",[4],4,"[12, 8]",[12],12,2.261
Q462,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0096
Q463,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0356
Q464,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9189
Q465,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9498
Q466,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2729
Q467,52,44,8,True,No,1,1,True,[2],[2],[2],2,[2],[2],2,2.251
Q468,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0655
Q469,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.243
Q47,44,36,8,True,No,1,1,True,[4],[4],[4],4,[4],[4],4,1.9967
Q470,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0286
Q471,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2849
Q472,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2839
Q473,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0056
Q474,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0106
Q475,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1054
Q476,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9797
Q477,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0096
Q478,52,44,8,True,No,0,2,True,[2],[2],[2],2,[2],[2],2,2.0346
Q479,52,44,8,True,No,0,2,True,[2],[2],[2],2,[2],[2],2,1.9937
Q48,44,36,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9837
Q480,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0256
Q481,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9927
Q482,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0276
Q483,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0026
Q484,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9598
Q485,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9129
Q486,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9897
Q487,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1692
Q488,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0306
Q489,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9209
Q49,44,36,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0296
Q490,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0136
Q491,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0296
Q492,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0415
Q493,52,44,8,True,No,0,1,True,[2],[2],[2],2,[2],[2],2,1.9558
Q494,52,44,8,True,No,1,1,True,[3],[3],[3],3,[3],[3],3,2.0455
Q495,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0465
Q496,52,44,8,True,No,1,2,True,[2],[2],[2],2,[2],[2],2,2.0405
Q497,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2141
Q498,52,44,8,True,No,1,2,True,[2],[2],[2],2,[2],[2],2,2.0994
Q499,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0715
Q5,44,36,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,1.9667
Q50,44,36,8,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,1.9578
Q500,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9378
Q501,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1044
Q502,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9328
Q503,52,44,8,True,No,1,1,True,[2],[2],[2],2,[2],[2],2,1.9647
Q504,24,16,8,True,Maybe,1,0,False,[],[1],[1],1,[1],[1],1,1.9797
Q505,24,16,8,True,No,1,0,True,[4],[4],[4],4,[4],[4],4,1.9667
Q506,24,16,8,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,1.9857
Q507,24,16,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9268
Q508,24,16,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.878
Q509,24,16,8,True,No,1,1,True,[4],[4],[4],4,[4],[4],4,1.9109
Q51,46,38,8,True,No,0,0,True,[2],[2],[2],2,[2],[2],2,1.9059
Q510,24,16,8,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.8461
Q511,24,16,8,True,Maybe,0,0,False,[],[1],[1],1,[1],[1],1,2.1931
Q512,24,16,8,True,Maybe,1,0,False,[],[1],[1],1,[1],[1],1,1.9538
Q513,24,16,8,True,Maybe,1,0,False,[],[1],[1],1,[1],[1],1,1.86
Q514,24,16,8,True,Maybe,0,0,False,[],[1],[1],1,[1],[1],1,1.8331
Q515,24,16,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9019
Q516,24,16,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0914
Q517,24,16,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9588
Q518,24,16,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9647
Q519,24,16,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0685
Q52,44,36,8,True,No,1,1,True,[4],[4],[4],4,[4],[4],4,2.2679
Q520,24,16,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9977
Q521,24,16,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9987
Q522,24,16,8,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,2.0306
Q523,24,16,8,True,No,1,1,True,[4],[4],[4],4,[4],[4],4,2.1034
Q524,24,16,8,True,Maybe,1,0,False,[],[1],[1],1,[1],[1],1,2.1662
Q525,24,16,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.1901
Q526,24,16,8,True,No,0,1,True,[2],[2],[2],2,[2],[2],2,1.8969
Q527,24,16,8,True,No,1,1,True,[4],[4],[4],4,[4],[4],4,2.1642
Q528,24,16,8,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,1.9528
Q529,24,16,8,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,1.8929
Q53,44,36,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2121
Q530,24,16,8,True,Maybe,0,0,False,[],[1],[1],1,[1],[1],1,1.852
Q531,24,16,8,True,Yes,0,1,True,[4],[4],[4],4,[4],[4],4,1.9468
Q532,24,16,8,True,Yes,1,1,True,[4],[4],[4],4,[4],[4],4,2.0505
Q533,24,16,8,True,Maybe,0,1,True,[4],[4],[4],4,[4],[4],4,2.0844
Q534,24,16,8,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.0266
Q535,24,16,8,True,Maybe,0,2,True,[2],[2],[2],2,[2],[2],2,1.9817
Q536,24,16,8,True,Maybe,0,0,False,[],[1],[1],1,[1],[1],1,2.0146
Q537,24,16,8,True,Yes,0,1,True,[4],[4],[4],4,[4],[4],4,1.877
Q538,24,16,8,True,Yes,0,1,True,[4],[4],[4],4,[4],[4],4,1.8381
Q539,24,16,8,True,No,1,1,True,[4],[4],[4],4,[4],[4],4,1.9558
Q54,44,36,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0894
Q540,24,16,8,True,Maybe,1,0,False,[],[1],[1],1,[1],[1],1,1.9219
Q541,24,16,8,True,Maybe,1,0,False,[],[1],[1],1,[1],[1],1,1.882
Q542,24,16,8,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.9089
Q543,24,16,8,True,No,0,0,False,[],[1],[1],1,[1],[1],1,1.8022
Q544,24,16,8,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,1.8919
Q545,24,16,8,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,2.0256
Q546,24,16,8,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,1.8261
Q547,24,16,8,True,Yes,1,1,True,[4],[4],[4],4,[4],[4],4,2.1044
Q548,24,16,8,True,Maybe,1,0,False,[],[1],[1],1,[1],[1],1,2.1193
Q549,24,16,8,True,No,0,0,False,[],[1],[1],1,[1],[1],1,2.0655
Q55,44,36,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2151
Q550,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9478
Q551,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,1.9528
Q552,52,44,8,True,No,0,1,True,[2],[2],[2],2,[2],[2],2,1.9258
Q553,52,44,8,True,No,0,0,True,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,1.885
Q554,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0675
Q555,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9937
Q556,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,1.9518
Q557,52,44,8,True,No,1,2,True,[2],[2],[2],2,[2],[2],2,2.1034
Q558,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,2.0146
Q559,52,44,8,True,No,2,0,False,[],[1],[1],1,[1],[1],1,1.9937
Q56,44,36,8,True,No,0,2,True,[2],[2],[2],2,[2],[2],2,1.8989
Q560,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9318
Q561,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0585
Q562,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0874
Q563,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9428
Q564,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9388
Q565,52,44,8,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.0146
Q566,51,43,8,True,No,1,1,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,1.887
Q567,49,41,8,True,No,1,1,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.4494
Q568,49,41,8,True,No,2,1,True,"[4, 2]","[4, 2]",[4],4,[4],[4],4,1.9528
Q569,49,41,8,True,No,1,1,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.2929
Q57,45,37,8,True,No,0,1,True,[4],[4],[4],4,[4],[4],4,1.9508
Q570,52,44,8,True,No,1,1,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,1.9987
Q571,49,41,8,True,No,1,1,True,[4],[4],[4],4,[4],[4],4,2.1483
Q572,49,41,8,True,No,2,1,True,"[4, 2]","[4, 2]",[4],4,[4],[4],4,2.1971
Q573,49,41,8,True,No,1,1,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.1383
Q574,52,44,8,True,No,2,0,True,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.1971
