unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
M588,144,126,18,True,No,0,0,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,1.5688
M589,140,122,18,True,No,0,0,True,add,"[2, 3, 4, 5]","[2, 3, 4, 5]",[2],2,"[4, 3, 5]",[4],4,1.5519
M59,69,51,18,True,Yes,1,0,False,,[],[1],[1],1,[1],[1],1,1.5907
M590,142,124,18,True,No,1,0,True,mul,"[12, 24, 36, 7]","[12, 24, 36, 7]",[12],12,"[36, 24, 7]",[36],36,1.6346
M591,142,124,18,True,No,1,0,True,add,"[3, 2, 4]","[3, 2, 4]",[3],3,"[3, 4]",[3],3,1.6905
M592,144,126,18,True,No,1,0,True,add,"[12, 24, 48, 36]","[12, 24, 48, 36]",[12],12,"[48, 36]",[48],48,1.6645
M594,144,126,18,True,No,1,0,True,add,"[12, 24, 36, 48]","[12, 24, 36, 48]",[12],12,"[48, 36]",[48],48,1.6147
M593,144,126,18,True,No,1,0,True,add,"[12, 24, 36, 48]","[12, 24, 36, 48]",[12],12,"[48, 36]",[48],48,1.7763
M595,144,126,18,True,No,0,0,True,add,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,1.7493
M596,144,126,18,True,No,1,0,True,add,"[12, 24, 48, 36]","[12, 24, 48, 36]",[12],12,"[48, 36]",[48],48,1.6955
