unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
O83,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,1.9757
O85,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.0495
O87,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.0007
O88,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,1.9737
O86,71,63,8,True,No,1,0,True,mul,[2],[2],[2],2,[2],[2],2,2.2161
O89,71,63,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.1094
O9,103,95,8,True,No,0,1,True,add,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.1193
O91,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.9518
O90,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.0685
O92,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.0465
O94,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.9538
O93,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.0246
O95,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.9029
O96,71,63,8,True,No,1,0,True,add,[14],[14],[14],14,[14],[14],14,1.9418
O98,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.8201
O97,71,63,8,True,No,2,0,True,mul,[8],[8],[8],8,[8],[8],8,1.9268
O99,71,63,8,True,No,1,0,True,mul,[16],[16],[16],16,[16],[16],16,1.7753
