unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
Q68,44,36,8,True,No,1,1,True,mul,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.8753
Q678,51,43,8,True,No,0,0,True,mul,[2],[2],[2],2,[2],[2],2,3.0439
Q680,47,39,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3806
Q681,44,36,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5452
Q682,39,31,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.635
Q684,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3008
Q683,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.606
Q687,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.2879
Q688,37,29,8,True,No,0,0,False,,[],[1],[1],1,[1],[1],1,2.2051
Q685,50,42,8,True,No,0,1,True,mul,[2],[2],[2],2,[2],[2],2,2.9541
Q686,67,59,8,True,No,0,0,True,mul,[2],[2],[2],2,[2],[2],2,2.9611
Q689,70,62,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4953
Q69,44,36,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5532
Q691,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4864
Q693,38,30,8,True,No,0,0,False,,[],[1],[1],1,[1],[1],1,2.252
Q692,56,48,8,True,No,0,0,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.7307
Q690,58,50,8,True,No,0,0,True,mul,[2],[2],[2],2,[2],[2],2,3.0459
Q694,39,31,8,True,No,0,0,False,,[],[1],[1],1,[1],[1],1,2.3826
Q696,71,63,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.243
Q695,50,42,8,True,No,0,0,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,3.1037
Q697,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.235
Q7,43,35,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4245
Q699,57,49,8,True,No,1,0,True,mul,[4],[4],[4],4,[4],[4],4,2.8414
Q698,50,42,8,True,No,0,0,True,mul,[2],[2],[2],2,[2],[2],2,2.977
Q70,44,36,8,True,No,1,1,True,mul,[4],[4],[4],4,[4],[4],4,3.0479
Q700,48,40,8,True,No,1,1,True,mul,"[4, 2]","[4, 2]",[4],4,[4],[4],4,2.9252
Q702,48,40,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5991
Q703,48,40,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3936
Q701,48,40,8,True,No,1,0,True,mul,"[4, 2]","[4, 2]",[4],4,[4],[4],4,2.9222
Q705,70,62,8,True,No,1,0,True,mul,[2],[2],[2],2,[2],[2],2,2.7736
Q706,69,61,8,True,No,0,0,True,mul,"[2, 4, 3]","[2, 4, 3]",[2],2,"[4, 3]",[4],4,2.9242
